"23",,"00001011","2023-04-01 16:05:48.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2347","0","26.541201","75.476142","10","NO","1","0","0","0","Real Time"
"24",,"00011011","2023-04-01 16:05:48.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2344","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"25",,"00011011","2023-04-01 16:05:48.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2362","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"26","506f98000000c8a0","00001011","2023-04-01 16:05:48.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2373","0","26.541201","75.476142","10","NO","1","0","0","0","Real Time"
"27","506f98000000c8a0","00001011","2023-04-01 16:05:48.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2391","0","26.541201","75.476142","10","NO","1","0","0","0","Real Time"
"28","506f98000000c8a0","00011011","2023-04-04 14:38:13.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2407","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"29","506f98000000c8a0","00011011","2023-04-04 14:42:15.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2398","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"30","506f98000000c8a0","00011011","2023-04-04 14:50:43.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2393","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"31","506f98000000c8a0","00011011","2023-04-04 14:52:32.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2396","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"32","506f98000000c8a0","00011011","1975-04-30 03:54:16.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2393","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"33","506f98000000c8a0","00011011","1975-04-30 03:54:16.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2393","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"34","506f98000000c8a0","00011011","1975-04-30 03:58:56.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2371","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"35","506f98000000c8a0","00011011","1975-04-30 03:58:56.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2371","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"36","506f98000000c8a0","00011011","1975-04-30 04:04:07.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2389","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"37","506f98000000c8a0","00011011","2023-04-04 15:20:24.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2418","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"38","506f98000000c8a0","00011011","2023-04-04 15:26:55.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2426","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"39","506f98000000c8a0","00011011","2023-04-04 15:29:04.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2418","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"40","506f98000000c8a0","00011011","2023-04-04 15:29:04.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2418","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"41","506f98000000c8a0","00011011","2023-04-04 15:30:51.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2426","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"42","506f98000000c8a0","00011011","2023-04-04 15:32:21.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2427","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"43","506f98000000c8a0","00011011","2023-04-04 15:35:21.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2426","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"44","506f98000000c8a0","00011011","2023-04-04 15:37:07.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2407","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
"45","506f98000000c8a0","00011011","2023-04-04 15:37:07.000000","18:30:00.000000","06:00:00.000000","50","19:50:00.000000","80","20:30:00.000000","99","00:00:00.000000","60","02:00:00.000000","40","15","21040","2407","0","26.541201","75.476142","10","NO","1","0","1","0","Real Time"
